,Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
428,U,20161111,0,0,0,0,15,16,1100,200,0,10,0,10
429,U,20161111,0,0,0,0,15,16,1100,250,0,9,1,16
430,U,20161111,0,0,0,0,15,16,1100,300,1,9,0,9
431,U,20161111,0,0,0,0,15,16,1100,350,0,10,0,10
432,U,20161111,0,0,0,0,15,16,1100,400,0,10,1,6
433,U,20161111,0,0,0,0,15,16,1100,450,0,10,0,5
434,U,20161111,0,0,0,0,15,16,1100,500,0,9,0,3
435,U,20161111,0,0,0,0,15,16,1250,100,19,1,1,16
436,U,20161111,0,0,0,0,15,16,1250,150,1,17,0,20
437,U,20161111,0,0,0,0,15,16,1250,200,1,19,2,21
438,U,20161111,0,0,0,0,15,16,1250,250,0,20,0,21
439,U,20161111,0,0,0,0,15,16,1250,300,1,19,1,16
440,U,20161111,0,0,0,0,15,16,1250,350,1,18,0,23
441,U,20161111,0,0,0,0,15,16,1250,400,1,18,1,22
442,U,20161111,0,0,0,0,15,16,1250,450,1,19,1,9
443,U,20161111,0,0,0,0,15,16,1250,500,0,19,1,21
444,U,20161111,0,0,0,0,15,16,1400,150,2,0,0,2
445,U,20161111,0,0,0,0,15,16,1400,350,0,1,0,0
446,U,20161111,0,0,0,0,15,16,1400,400,0,1,2,1
447,U,20161111,0,0,0,0,15,16,1400,500,1,0,0,0
448,U,20161111,0,0,0,0,15,128,1000,200,3,1,3,3
449,U,20161114,0,0,0,0,15,128,600,200,20,2,1,27
450,U,20161114,0,0,0,0,15,128,700,200,20,2,3,21
451,U,20161114,0,0,0,0,15,128,800,200,19,3,2,18
452,U,20161114,0,0,0,0,15,128,900,200,10,12,1,15
453,U,20161114,0,0,0,0,15,128,1000,200,37,74,6,110
454,U,20161114,0,0,0,0,15,128,1100,200,1,20,2,17
455,U,20161114,0,0,0,0,15,128,1200,200,3,19,1,15
456,U,20161114,0,0,0,0,15,128,1300,200,0,22,5,24
457,U,20161115,0,0,0,0,15,128,800,150,4,0,0,2
458,U,20161115,0,0,0,0,15,128,800,200,2,0,0,1
459,U,20161115,0,0,0,0,15,128,800,250,4,0,1,6
460,U,20161115,0,0,0,0,15,128,800,300,3,0,0,2
461,U,20161115,0,0,0,0,15,128,800,350,2,2,0,10
462,U,20161115,0,0,0,0,15,128,800,400,1,3,0,4
463,U,20161115,0,0,0,0,15,128,800,450,0,2,0,2
464,U,20161115,0,0,0,0,15,128,800,500,0,4,0,1
465,U,20161115,0,0,0,0,15,128,900,150,3,0,0,0
466,U,20161115,0,0,0,0,15,128,900,200,3,0,0,0
467,U,20161115,0,0,0,0,15,128,900,250,1,1,0,1
468,U,20161115,0,0,0,0,15,128,900,300,2,1,0,4
469,U,20161115,0,0,0,0,15,128,900,350,2,3,0,7
470,U,20161115,0,0,0,0,15,128,900,400,0,3,0,2
471,U,20161115,0,0,0,0,15,128,900,450,1,3,0,6
472,U,20161115,0,0,0,0,15,128,900,500,1,1,0,2
473,U,20161115,0,0,0,0,15,128,1000,150,5,0,1,5
474,U,20161115,0,0,0,0,15,128,1000,200,6,1,1,6
475,U,20161115,0,0,0,0,15,128,1000,250,0,4,0,4
476,U,20161115,0,0,0,0,15,128,1000,300,1,4,0,4
477,U,20161115,0,0,0,0,15,128,1000,350,0,5,2,6
478,U,20161115,0,0,0,0,15,128,1000,400,0,4,0,3
479,U,20161115,0,0,0,0,15,128,1000,450,1,6,0,5
480,U,20161115,0,0,0,0,15,128,1000,500,0,5,2,6
481,U,20161115,0,0,0,0,15,128,1100,150,8,0,0,7
482,U,20161115,0,0,0,0,15,128,1100,200,4,4,0,14
483,U,20161115,0,0,0,0,15,128,1100,250,0,8,1,4
484,U,20161115,0,0,0,0,15,128,1100,300,0,7,0,2
485,U,20161115,0,0,0,0,15,128,1100,350,1,3,0,6
486,U,20161115,0,0,0,0,15,128,1100,400,0,5,0,6
487,U,20161115,0,0,0,0,15,128,1100,450,0,8,0,5
488,U,20161115,0,0,0,0,15,128,1100,500,0,7,0,7
489,U,20161115,0,0,0,0,15,128,1200,150,8,2,1,12
490,U,20161115,0,0,0,0,15,128,1200,200,2,5,0,10
491,U,20161115,0,0,0,0,15,128,1200,250,1,5,0,10
492,U,20161115,0,0,0,0,15,128,1200,300,0,8,0,6
493,U,20161115,0,0,0,0,15,128,1200,350,1,5,0,3
494,U,20161115,0,0,0,0,15,128,1200,400,0,6,0,4
495,U,20161115,0,0,0,0,15,128,1200,450,0,7,0,8
496,U,20161115,0,0,0,0,15,128,1200,500,0,8,0,9
497,U,20161115,0,0,0,0,15,128,1300,150,1,8,1,11
498,U,20161115,0,0,0,0,15,128,1300,200,1,5,1,3
499,U,20161115,0,0,0,0,15,128,1300,250,1,3,0,4
500,U,20161115,0,0,0,0,15,128,1300,300,0,7,0,6
501,U,20161115,0,0,0,0,15,128,1300,350,0,6,0,4
502,U,20161115,0,0,0,0,15,128,1300,400,0,7,1,2
503,U,20161115,0,0,0,0,15,128,1300,450,0,5,0,10
504,U,20161115,0,0,0,0,15,128,1300,500,0,7,0,3
505,U,20161115,0,0,0,0,15,128,1400,150,1,7,0,11
506,U,20161115,0,0,0,0,15,128,1400,200,0,4,0,4
507,U,20161115,0,0,0,0,15,128,1400,250,0,6,0,7
508,U,20161115,0,0,0,0,15,128,1400,300,0,4,0,6
509,U,20161115,0,0,0,0,15,128,1400,350,0,5,0,7
510,U,20161115,0,0,0,0,15,128,1400,400,0,6,0,4
511,U,20161115,0,0,0,0,15,128,1400,450,0,5,0,5
512,U,20161115,0,0,0,0,15,128,1400,500,0,6,0,6
513,U,20161115,0,0,0,0,15,128,1500,150,0,4,0,3
514,U,20161115,0,0,0,0,15,128,1500,200,0,4,0,3
515,U,20161115,0,0,0,0,15,128,1500,250,0,4,0,6
516,U,20161115,0,0,0,0,15,128,1500,300,0,3,0,1
517,U,20161115,0,0,0,0,15,128,1500,350,0,4,0,9
518,U,20161115,0,0,0,0,15,128,1500,400,0,3,0,2
519,U,20161115,0,0,0,0,15,128,1500,450,0,3,1,3
520,U,20161115,0,0,0,0,15,128,1500,500,0,2,0,0
521,U,20161115,0,0,0,0,15,128,1600,150,1,2,0,5
522,U,20161115,0,0,0,0,15,128,1600,200,0,4,0,0
523,U,20161115,0,0,0,0,15,128,1600,250,0,4,1,5
524,U,20161115,0,0,0,0,15,128,1600,300,0,4,1,3
525,U,20161115,0,0,0,0,15,128,1600,350,0,3,0,2
526,U,20161115,0,0,0,0,15,128,1600,400,0,4,1,3
527,U,20161115,0,0,0,0,15,128,1600,450,0,3,0,1
528,U,20161115,0,0,0,0,15,128,1600,500,1,1,2,1
529,U,20161115,0,0,0,0,15,128,1700,150,0,2,0,0
530,U,20161115,0,0,0,0,15,144,1000,150,1,0,0,0
531,U,20161115,0,0,0,0,15,144,1600,150,0,1,0,0
532,U,20161115,0,0,0,0,15,192,1,1,0,0,1,2
533,U,20161116,0,0,0,0,15,240,300,200,39,2,4,41
534,U,20161116,0,0,0,0,15,240,500,200,36,2,2,33
535,U,20161116,0,0,0,0,15,240,700,200,38,0,4,29
536,U,20161116,0,0,0,0,15,240,900,200,38,0,1,41
537,U,20161116,0,0,0,0,15,240,1000,200,0,1,1,2
538,U,20161116,0,0,0,0,15,240,1100,200,3,35,2,40
539,U,20161116,0,0,0,0,15,240,1300,200,1,37,0,33
540,U,20161116,0,0,0,0,15,240,1500,200,0,40,0,45
541,U,20161116,0,0,0,0,15,240,1700,200,0,39,0,36
542,U,20161117,0,0,0,0,48,192,1,1,0,0,0,1
543,U,20161117,0,0,0,0,48,192,445,200,1,0,1,0
544,U,20161117,0,0,0,0,48,192,500,200,8,1,1,6
545,U,20161117,0,0,0,0,48,192,600,200,37,2,5,45
546,U,20161117,0,0,0,0,48,192,700,200,36,2,3,40
547,U,20161117,0,0,0,0,48,192,800,200,32,7,4,41
548,U,20161117,0,0,0,0,48,192,857,200,1,0,0,0
549,U,20161117,0,0,0,0,48,192,900,200,23,17,2,32
550,U,20161117,0,0,0,0,48,192,1000,200,18,25,0,34
551,U,20161117,0,0,0,0,48,192,1100,200,6,31,1,31
552,U,20161117,0,0,0,0,48,192,1142,200,0,1,0,0
553,U,20161117,0,0,0,0,48,192,1200,200,2,40,3,52
554,U,20161117,0,0,0,0,48,192,1300,200,0,33,1,27
555,U,20161117,0,0,0,0,48,192,1314,200,0,1,0,0
556,U,20161117,0,0,0,0,48,192,1600,200,0,2,0,0
557,U,20161117,0,0,0,0,48,192,1800,200,0,2,3,1
558,U,20161117,0,0,0,0,48,192,1900,200,0,1,0,1
559,U,20161117,0,0,0,0,48,192,2000,200,0,1,0,0
560,U,20161118,0,0,0,0,96,144,1,1,0,0,0,1
561,U,20161118,0,0,0,0,96,144,500,200,37,1,0,40
562,U,20161118,0,0,0,0,96,144,700,200,25,14,2,35
563,U,20161118,0,0,0,0,96,144,900,200,23,17,0,40
564,U,20161118,0,0,0,0,96,144,1100,200,4,36,1,42
565,U,20161118,0,0,0,0,96,144,1300,200,3,35,0,32
566,U,20161118,0,0,0,0,96,144,1500,200,2,37,3,35
567,U,20161118,0,0,0,0,96,144,1700,200,0,39,0,40
568,U,20161118,0,0,0,0,96,144,1900,200,0,40,1,40
569,U,20161121,0,0,0,0,192,48,300,200,42,0,3,50
570,U,20161121,0,0,0,0,192,48,500,200,41,1,3,49
571,U,20161121,0,0,0,0,192,48,700,200,42,0,3,43
572,U,20161121,0,0,0,0,192,48,900,200,19,25,2,38
573,U,20161121,0,0,0,0,192,48,1000,200,0,1,0,1
574,U,20161121,0,0,0,0,192,48,1100,200,6,38,3,31
575,U,20161121,0,0,0,0,192,48,1300,200,6,36,1,39
576,U,20161121,0,0,0,0,192,48,1500,200,0,43,4,27
577,U,20161121,0,0,0,0,192,48,1700,200,0,41,2,45
578,U,20161122,0,0,0,0,96,144,600,200,31,3,3,32
579,U,20161122,0,0,0,0,96,144,800,200,34,0,0,40
580,U,20161122,0,0,0,0,96,144,1000,200,103,2,7,100
581,U,20161122,0,0,0,0,96,144,1200,200,26,7,0,32
582,U,20161122,0,0,0,0,96,144,1400,200,10,24,0,31
583,U,20161122,0,0,0,0,96,144,1600,200,0,32,1,34
584,U,20161122,0,0,0,0,96,144,1700,200,0,1,0,2
585,U,20161122,0,0,0,0,96,144,1800,200,1,31,2,27
586,U,20161122,0,0,0,0,96,144,2000,200,0,33,2,27
587,U,20161128,0,0,0,0,14,192,1000,200,0,0,0,1
588,U,20161128,0,0,0,0,15,192,300,200,7,0,0,14
589,U,20161128,0,0,0,0,15,192,500,200,24,0,0,27
590,U,20161128,0,0,0,0,15,192,700,200,23,0,1,26
591,U,20161128,0,0,0,0,15,192,900,200,25,2,0,27
592,U,20161128,0,0,0,0,15,192,1000,200,12,50,7,55
593,U,20161128,0,0,0,0,15,192,1100,200,5,21,0,19
594,U,20161128,0,0,0,0,15,192,1300,200,0,26,2,36
595,U,20161128,0,0,0,0,15,192,1500,200,0,26,1,23
596,U,20161128,0,0,0,0,15,192,1700,200,0,26,0,18
597,U,20161128,0,0,0,0,15,192,1900,200,0,20,0,13
598,U,20161128,0,0,0,0,48,192,1,1,0,0,1,2
599,U,20161128,0,0,0,0,48,192,1000,200,4,0,0,1
600,U,20161129,0,0,0,0,15,192,1000,200,1,0,0,0
601,U,20161129,0,0,0,0,96,144,1000,100,1,0,0,0
602,U,20161129,0,0,0,0,96,144,1000,200,1,0,0,1
603,U,20161129,0,0,0,0,96,144,1000,300,1,0,0,4
604,U,20161129,0,0,0,0,96,144,1500,250,1,0,0,3
605,U,20161129,0,0,0,0,96,144,1500,300,0,1,0,2
606,U,20161129,0,0,0,0,96,144,1600,100,27,2,3,24
607,U,20161129,0,0,0,0,96,144,1600,150,27,1,3,28
608,U,20161129,0,0,0,0,96,144,1600,200,27,2,1,30
609,U,20161129,0,0,0,0,96,144,1600,250,22,5,3,26
610,U,20161129,0,0,0,0,96,144,1600,300,23,5,2,21
611,U,20161129,0,0,0,0,96,144,1600,350,11,19,2,23
612,U,20161129,0,0,0,0,96,144,1600,400,2,27,2,31
613,U,20161129,0,0,0,0,96,144,1600,450,0,28,2,29
614,U,20161129,0,0,0,0,96,144,1600,500,1,27,1,22
615,U,20161130,0,0,0,0,15,144,1,1,0,0,0,1
616,U,20161130,0,0,0,0,15,144,600,200,19,2,2,24
617,U,20161130,0,0,0,0,15,144,800,200,19,1,0,13
618,U,20161130,0,0,0,0,15,144,1000,200,34,105,30,115
619,U,20161130,0,0,0,0,15,144,1200,200,0,19,0,21
620,U,20161130,0,0,0,0,15,144,1400,200,0,20,2,20
621,U,20161130,0,0,0,0,15,144,1600,200,0,20,1,20
622,U,20161130,0,0,0,0,15,144,1800,200,0,20,2,13
623,U,20161130,0,0,0,0,15,144,2000,200,0,19,3,13
624,U,20161201,0,0,0,0,15,240,0,0,0,0,0,1
625,U,20161201,0,0,0,0,15,240,1,1,1,0,0,1
626,U,20161201,0,0,0,0,15,240,300,200,1,0,0,2
627,U,20161201,0,0,0,0,15,240,500,200,1,0,0,0
628,U,20161201,0,0,0,0,15,240,900,200,1,0,0,0
629,U,20161201,0,0,0,0,15,240,1000,200,40,2,0,49
630,U,20161201,0,0,0,0,15,240,1100,200,31,11,3,48
631,U,20161201,0,0,0,0,15,240,1200,200,15,27,0,38
632,U,20161201,0,0,0,0,15,240,1300,200,2,39,1,40
633,U,20161201,0,0,0,0,15,240,1400,200,1,41,2,38
634,U,20161201,0,0,0,0,15,240,1500,200,0,42,1,31
635,U,20161201,0,0,0,0,15,240,1600,200,0,42,1,36
636,U,20161201,0,0,0,0,15,240,1700,200,0,42,1,45
637,U,20161202,0,0,0,0,15,192,1000,100,29,2,7,26
638,U,20161202,0,0,0,0,15,192,1000,150,30,1,8,24
639,U,20161202,0,0,0,0,15,192,1000,200,25,7,2,29
640,U,20161202,0,0,0,0,15,192,1000,250,18,13,3,23
641,U,20161202,0,0,0,0,15,192,1000,300,4,28,2,30
642,U,20161202,0,0,0,0,15,192,1000,350,1,30,5,24
643,U,20161202,0,0,0,0,15,192,1000,400,1,31,1,21
644,U,20161202,0,0,0,0,15,192,1000,450,0,30,7,27
645,U,20161202,0,0,0,0,15,192,1000,500,0,32,3,41
646,U,20161207,0,0,0,0,15,128,300,200,33,1,2,30
647,U,20161207,0,0,0,0,15,128,500,200,33,1,4,31
648,U,20161207,0,0,0,0,15,128,700,200,33,1,0,29
649,U,20161207,0,0,0,0,15,128,900,200,28,6,2,27
650,U,20161207,0,0,0,0,15,128,1100,200,12,22,7,36
651,U,20161207,0,0,0,0,15,128,1300,200,0,34,2,33
652,U,20161207,0,0,0,0,15,128,1500,200,0,34,1,42
653,U,20161207,0,0,0,0,15,128,1700,200,0,34,1,27
654,U,20161208,0,0,0,0,15,128,300,200,31,1,3,18
655,U,20161208,0,0,0,0,15,128,500,200,29,2,3,25
656,U,20161208,0,0,0,0,15,128,700,200,31,0,3,32
657,U,20161208,0,0,0,0,15,128,900,200,25,5,5,37
658,U,20161208,0,0,0,0,15,128,1100,200,12,20,2,46
659,U,20161208,0,0,0,0,15,128,1300,200,2,30,0,32
660,U,20161208,0,0,0,0,15,128,1500,200,0,32,1,23
661,U,20161208,0,0,0,0,15,128,1700,200,0,31,2,22
662,U,20161208,0,0,0,0,15,192,1,1,0,0,1,0
663,U,20161209,0,0,0,0,15,128,300,200,29,1,2,35
664,U,20161209,0,0,0,0,15,128,500,200,29,1,1,29
665,U,20161209,0,0,0,0,15,128,700,200,28,1,0,23
666,U,20161209,0,0,0,0,15,128,900,200,23,5,1,34
667,U,20161209,0,0,0,0,15,128,1000,200,7,26,2,32
668,U,20161209,0,0,0,0,15,128,1100,200,6,24,0,24
669,U,20161209,0,0,0,0,15,128,1300,200,0,30,0,21
670,U,20161209,0,0,0,0,15,128,1500,200,0,30,2,36
671,U,20161209,0,0,0,0,15,128,1700,200,0,29,2,26
672,U,20161212,0,0,0,0,15,64,300,200,16,1,0,17
673,U,20161212,0,0,0,0,15,64,500,200,15,1,1,21
674,U,20161212,0,0,0,0,15,64,700,200,15,1,1,13
675,U,20161212,0,0,0,0,15,64,900,200,16,1,0,21
676,U,20161212,0,0,0,0,15,64,1100,200,1,15,0,9
677,U,20161212,0,0,0,0,15,64,1300,200,0,16,0,21
678,U,20161212,0,0,0,0,15,64,1500,200,0,17,0,9
679,U,20161212,0,0,0,0,15,64,1700,200,0,16,0,19
680,U,20161212,0,0,0,0,15,128,300,200,24,0,0,18
681,U,20161212,0,0,0,0,15,128,500,200,23,1,0,21
682,U,20161212,0,0,0,0,15,128,700,200,23,1,0,26
683,U,20161212,0,0,0,0,15,128,900,200,15,9,0,21
684,U,20161212,0,0,0,0,15,128,1100,200,3,20,2,23
685,U,20161212,0,0,0,0,15,128,1300,200,0,24,0,29
686,U,20161212,0,0,0,0,15,128,1500,200,0,24,2,16
687,U,20161212,0,0,0,0,15,128,1700,200,0,24,1,32
688,U,20161213,0,0,0,0,15,128,60,200,0,0,0,2
689,U,20161213,0,0,0,0,15,128,300,200,33,3,1,32
690,U,20161213,0,0,0,0,15,128,500,200,34,3,2,52
691,U,20161213,0,0,0,0,15,128,700,200,36,2,2,31
692,U,20161213,0,0,0,0,15,128,900,200,16,21,0,28
693,U,20161213,0,0,0,0,15,128,1100,200,1,37,0,34
694,U,20161213,0,0,0,0,15,128,1300,200,0,38,1,30
695,U,20161213,0,0,0,0,15,128,1500,200,0,38,1,48
696,U,20161213,0,0,0,0,15,128,1700,200,0,37,1,35
697,U,20161214,0,0,0,0,15,192,60,200,0,1,0,2
698,U,20161214,0,0,0,0,15,192,1000,100,37,1,1,39
699,U,20161214,0,0,0,0,15,192,1000,150,18,20,2,34
700,U,20161214,0,0,0,0,15,192,1000,200,16,22,0,33
701,U,20161214,0,0,0,0,15,192,1000,250,13,26,2,45
702,U,20161214,0,0,0,0,15,192,1000,300,13,24,0,33
703,U,20161214,0,0,0,0,15,192,1000,350,12,26,3,38
704,U,20161214,0,0,0,0,15,192,1000,400,9,29,1,31
705,U,20161214,0,0,0,0,15,192,1000,450,8,30,1,41
706,U,20161214,0,0,0,0,15,192,1000,500,11,28,1,33
707,U,20161215,0,0,0,0,15,240,300,200,37,1,0,30
708,U,20161215,0,0,0,0,15,240,500,200,37,1,2,43
709,U,20161215,0,0,0,0,15,240,700,200,17,21,0,33
710,U,20161215,0,0,0,0,15,240,900,200,3,35,1,34
711,U,20161215,0,0,0,0,15,240,1100,200,0,38,1,41
712,U,20161215,0,0,0,0,15,240,1300,200,0,39,3,33
713,U,20161215,0,0,0,0,15,240,1500,200,0,38,1,44
714,U,20161215,0,0,0,0,15,240,1700,200,0,38,1,40
715,U,20161216,0,0,0,0,15,32,60,200,0,0,0,1
716,U,20161216,0,0,0,0,15,32,300,200,38,0,0,52
717,U,20161216,0,0,0,0,15,32,500,200,37,1,0,34
718,U,20161216,0,0,0,0,15,32,700,200,21,19,2,37
719,U,20161216,0,0,0,0,15,32,900,200,2,38,0,48
720,U,20161216,0,0,0,0,15,32,1100,200,0,40,0,44
721,U,20161216,0,0,0,0,15,32,1300,200,0,40,0,33
722,U,20161216,0,0,0,0,15,32,1500,200,0,40,1,26
723,U,20161216,0,0,0,0,15,32,1700,200,0,39,0,39
724,U,20161219,0,0,0,0,15,32,300,200,34,0,1,33
725,U,20161219,0,0,0,0,15,32,500,200,27,7,2,40
726,U,20161219,0,0,0,0,15,32,700,200,0,35,0,36
727,U,20161219,0,0,0,0,15,32,900,200,1,33,0,34
728,U,20161219,0,0,0,0,15,32,1100,200,0,34,0,23
729,U,20161219,0,0,0,0,15,32,1300,200,1,34,0,27
730,U,20161219,0,0,0,0,15,32,1500,200,0,35,1,37
731,U,20161219,0,0,0,0,15,32,1700,200,0,34,0,43
732,U,20161220,0,0,0,0,15,16,100,200,37,0,1,36
733,U,20161220,0,0,0,0,15,16,300,200,42,0,0,42
734,U,20161220,0,0,0,0,15,16,500,200,26,17,1,41
735,U,20161220,0,0,0,0,15,16,700,200,0,43,0,52
736,U,20161220,0,0,0,0,15,16,900,200,0,42,0,43
737,U,20161220,0,0,0,0,15,16,1100,200,1,42,0,39
738,U,20161220,0,0,0,0,15,16,1300,200,0,41,0,40
739,U,20161220,0,0,0,0,15,16,1500,200,0,43,0,42
740,U,20161220,0,0,0,0,15,16,1700,200,0,5,0,2
741,U,20161221,0,0,0,0,15,128,60,200,0,0,0,1
742,U,20161221,0,0,0,0,15,128,800,100,10,7,1,17
743,U,20161221,0,0,0,0,15,128,800,150,2,16,0,13
744,U,20161221,0,0,0,0,15,128,800,200,1,15,0,22
745,U,20161221,0,0,0,0,15,128,800,250,0,19,0,20
746,U,20161221,0,0,0,0,15,128,800,300,0,16,2,21
747,U,20161221,0,0,0,0,15,128,800,350,0,17,0,8
748,U,20161221,0,0,0,0,15,128,800,400,0,16,0,16
749,U,20161221,0,0,0,0,15,128,800,450,0,17,0,20
750,U,20161221,0,0,0,0,15,128,800,500,0,17,0,11
751,U,20161221,0,0,0,0,15,128,1000,100,3,23,0,31
752,U,20161221,0,0,0,0,15,128,1000,150,0,24,0,19
753,U,20161221,0,0,0,0,15,128,1000,200,0,26,0,28
754,U,20161221,0,0,0,0,15,128,1000,250,0,24,0,20
755,U,20161221,0,0,0,0,15,128,1000,300,0,26,0,28
756,U,20161221,0,0,0,0,15,128,1000,350,0,26,0,26
757,U,20161221,0,0,0,0,15,128,1000,400,0,26,1,27
758,U,20161221,0,0,0,0,15,128,1000,450,0,26,0,25
759,U,20161221,0,0,0,0,15,128,1000,500,0,25,0,24
760,U,20161222,0,0,0,0,15,128,500,100,12,0,0,5
761,U,20161222,0,0,0,0,15,128,500,150,3,7,0,8
762,U,20161222,0,0,0,0,15,128,500,200,6,3,1,10
763,U,20161222,0,0,0,0,15,128,500,250,6,5,0,11
764,U,20161222,0,0,0,0,15,128,500,300,3,9,0,14
765,U,20161222,0,0,0,0,15,128,500,350,0,10,0,8
766,U,20161222,0,0,0,0,15,128,500,400,1,8,0,14
767,U,20161222,0,0,0,0,15,128,500,450,0,10,0,11
768,U,20161222,0,0,0,0,15,128,500,500,0,11,0,12
769,U,20161222,0,0,0,0,15,128,600,100,24,0,1,24
770,U,20161222,0,0,0,0,15,128,600,150,5,20,0,24
771,U,20161222,0,0,0,0,15,128,600,200,0,26,0,23
772,U,20161222,0,0,0,0,15,128,600,250,1,23,2,29
773,U,20161222,0,0,0,0,15,128,600,300,1,23,0,17
774,U,20161222,0,0,0,0,15,128,600,350,1,25,0,17
775,U,20161222,0,0,0,0,15,128,600,400,0,26,1,37
776,U,20161222,0,0,0,0,15,128,600,450,0,24,1,27
777,U,20161222,0,0,0,0,15,128,600,500,2,22,0,25
778,U,20161223,0,0,0,0,15,128,400,100,36,3,4,41
779,U,20161223,0,0,0,0,15,128,400,150,36,3,4,36
780,U,20161223,0,0,0,0,15,128,400,200,34,5,4,33
781,U,20161223,0,0,0,0,15,128,400,250,30,7,1,41
782,U,20161223,0,0,0,0,15,128,400,300,20,18,0,42
783,U,20161223,0,0,0,0,15,128,400,350,9,30,3,42
784,U,20161223,0,0,0,0,15,128,400,400,2,34,2,33
785,U,20161223,0,0,0,0,15,128,400,450,1,38,1,23
786,U,20161223,0,0,0,0,15,128,400,500,0,39,2,32
787,U,20161223,0,0,0,0,15,128,1000,400,0,1,0,0
788,U,20161223,0,0,0,0,15,128,1000,450,0,1,0,4
789,U,20161223,0,0,0,0,15,192,60,200,0,0,0,1
790,U,20161223,0,0,0,0,15,192,1000,150,0,1,0,0
791,U,20161223,0,0,0,0,15,192,1000,200,0,2,0,4
792,U,20161223,0,0,0,0,15,192,1000,250,0,1,0,0
793,U,20161223,0,0,0,0,15,192,1000,400,0,1,0,0
794,U,20161226,0,0,0,0,15,192,400,100,36,2,1,33
795,U,20161226,0,0,0,0,15,192,400,150,32,6,0,34
796,U,20161226,0,0,0,0,15,192,400,200,21,19,2,45
797,U,20161226,0,0,0,0,15,192,400,250,10,28,1,50
798,U,20161226,0,0,0,0,15,192,400,300,1,37,0,24
799,U,20161226,0,0,0,0,15,192,400,350,3,35,1,36
800,U,20161226,0,0,0,0,15,192,400,400,3,35,0,37
801,U,20161226,0,0,0,0,15,192,400,450,1,38,1,38
802,U,20161226,0,0,0,0,15,192,400,500,0,39,1,42
803,U,20161227,0,0,0,0,15,192,60,200,0,0,1,2
804,U,20161227,0,0,0,0,15,192,600,100,26,6,0,29
805,U,20161227,0,0,0,0,15,192,600,200,1,30,1,30
806,U,20161227,0,0,0,0,15,192,600,300,2,29,0,34
807,U,20161227,0,0,0,0,15,192,600,400,0,30,1,32
808,U,20161227,0,0,0,0,15,192,600,500,0,31,1,31
809,U,20161227,0,0,0,0,15,192,600,600,1,29,2,29
810,U,20161227,0,0,0,0,15,192,600,700,0,31,0,28
811,U,20161227,0,0,0,0,15,192,600,800,0,30,0,27
812,U,20161227,0,0,0,0,15,192,600,900,0,30,1,28
813,U,20161227,0,0,0,0,15,192,800,400,0,2,0,0
814,U,20161227,0,0,0,0,15,192,800,500,0,1,0,4
815,U,20161227,0,0,0,0,15,192,800,600,0,2,0,0
816,U,20161227,0,0,0,0,15,192,800,700,0,1,0,1
817,U,20161227,0,0,0,0,15,192,800,800,0,2,0,2
818,U,20161227,0,0,0,0,15,192,800,900,0,2,0,1
819,U,20161228,0,0,0,0,15,192,400,100,34,0,0,26
820,U,20161228,0,0,0,0,15,192,400,200,6,30,3,28
821,U,20161228,0,0,0,0,15,192,400,300,2,32,2,39
822,U,20161228,0,0,0,0,15,192,400,350,0,1,0,1
823,U,20161228,0,0,0,0,15,192,400,400,1,34,0,30
824,U,20161228,0,0,0,0,15,192,400,500,0,32,0,42
825,U,20161228,0,0,0,0,15,192,400,600,1,32,0,36
826,U,20161228,0,0,0,0,15,192,400,700,0,32,0,36
827,U,20161228,0,0,0,0,15,192,400,800,1,33,0,39
828,U,20161228,0,0,0,0,15,192,400,900,0,34,0,24
829,U,20161229,0,0,0,0,15,192,300,200,39,0,0,42
830,U,20161229,0,0,0,0,15,192,370,200,14,12,0,35
831,U,20161229,0,0,0,0,15,192,440,200,3,21,0,22
832,U,20161229,0,0,0,0,15,192,500,200,0,13,0,13
833,U,20161229,0,0,0,0,15,192,510,200,6,20,0,26
834,U,20161229,0,0,0,0,15,192,580,200,1,25,1,29
835,U,20161229,0,0,0,0,15,192,650,200,1,27,0,29
836,U,20161229,0,0,0,0,15,192,700,200,0,14,0,11
837,U,20161229,0,0,0,0,15,192,720,200,1,23,0,23
838,U,20161229,0,0,0,0,15,192,790,200,0,25,0,16
839,U,20161229,0,0,0,0,15,192,900,200,0,13,1,13
840,U,20161229,0,0,0,0,15,192,1100,200,0,12,0,9
841,U,20161229,0,0,0,0,15,192,1300,200,0,12,0,12
842,U,20161229,0,0,0,0,15,192,1500,200,0,14,0,14
843,U,20161229,0,0,0,0,15,192,1700,200,0,13,0,12
844,U,20161230,0,0,0,0,15,48,0,200,16,0,2,13
845,U,20161230,0,0,0,0,15,48,100,200,14,0,2,9
846,U,20161230,0,0,0,0,15,48,200,200,14,1,0,9
847,U,20161230,0,0,0,0,15,48,300,200,4,10,1,15
848,U,20161230,0,0,0,0,15,48,400,200,0,15,0,19
849,U,20161230,0,0,0,0,15,48,500,200,0,14,0,14
850,U,20161230,0,0,0,0,15,48,600,200,0,14,0,14
851,U,20161230,0,0,0,0,15,48,700,200,0,15,0,20
852,U,20161230,0,0,0,0,15,96,0,200,26,0,0,29
853,U,20161230,0,0,0,0,15,96,1,1,0,1,0,1
854,U,20161230,0,0,0,0,15,96,60,200,0,0,0,1
